timestamp,ip,country,city,attack_type,endpoint,user_agent,form_data
2025-09-18T05:28:13.610325+00:00,127.0.0.1,None,None,,login_post,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{'username': "admin' OR 1=1"; 'password': "admin' OR 1=1"; 'js_enabled': 'true'; 'client_events': '[{"type":"client_script_loaded";"timestamp":1758172367717;"sessionId":"client_zkm9imboe";"timeFromStart":0};{"type":"js_enabled_detected";"timestamp":1758172367717;"sessionId":"client_zkm9imboe";"timeFromStart":0;"userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36";"screen":{"width":1536;"height":864;"colorDepth":24};"timezone":"Asia/Calcutta";"language":"en-US"};{"type":"tracking_initialized";"timestamp":1758172367717;"sessionId":"client_zkm9imboe";"timeFromStart":0};{"type":"form_interaction_start";"timestamp":1758173290785;"sessionId":"client_zkm9imboe";"timeFromStart":923068};{"type":"mouse_analysis";"timestamp":1758173293594;"sessionId":"client_zkm9imboe";"timeFromStart":925877;"totalEvents":19;"totalDistance":2317.8626078446996;"averageSpeed":0.0025205775355649773;"humanLikely":true};{"type":"typing_analysis";"timestamp":1758173293594;"sessionId":"client_zkm9imboe";"timeFromStart":925877;"totalKeyEvents":11;"averageInterval":154246;"variance":116631873518.33333;"humanLikely":true};{"type":"form_submission_timing";"timestamp":1758173293594;"sessionId":"client_zkm9imboe";"timeFromStart":925877;"interactionTime":2809;"tooFast":false;"reasonable":true}]'; 'client_submit_time': '1758173293594'}"
2025-09-18T05:12:47.759713+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T05:12:46.919421+00:00,127.0.0.1,None,None,,login_post,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{'username': 'govind'; 'password': 'govind'; 'js_enabled': 'true'; 'client_events': '[{"type":"client_script_loaded";"timestamp":1758172358164;"sessionId":"client_41xfdb5bg";"timeFromStart":10};{"type":"js_enabled_detected";"timestamp":1758172358180;"sessionId":"client_41xfdb5bg";"timeFromStart":26;"userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36";"screen":{"width":1536;"height":864;"colorDepth":24};"timezone":"Asia/Calcutta";"language":"en-US"};{"type":"tracking_initialized";"timestamp":1758172358181;"sessionId":"client_41xfdb5bg";"timeFromStart":27};{"type":"form_interaction_start";"timestamp":1758172359729;"sessionId":"client_41xfdb5bg";"timeFromStart":1575};{"type":"mouse_analysis";"timestamp":1758172366884;"sessionId":"client_41xfdb5bg";"timeFromStart":8730;"totalEvents":9;"totalDistance":712.1663303770997;"averageSpeed":0.11387373367078665;"humanLikely":true};{"type":"typing_analysis";"timestamp":1758172366884;"sessionId":"client_41xfdb5bg";"timeFromStart":8730;"totalKeyEvents":49;"averageInterval":263.8333333333333;"variance":101266.47222222223;"humanLikely":true};{"type":"form_submission_timing";"timestamp":1758172366884;"sessionId":"client_41xfdb5bg";"timeFromStart":8730;"interactionTime":7155;"tooFast":false;"reasonable":true}]'; 'client_submit_time': '1758172366884'}"
2025-09-18T05:12:38.240865+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T05:12:37.813167+00:00,127.0.0.1,None,None,,login_get,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T05:03:30.475203+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T05:03:28.988479+00:00,127.0.0.1,None,None,,login_post,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{'username': 'cvbn m;'; 'password': 'dxdfcghvjbk'; 'js_enabled': 'true'; 'client_events': '[{"type":"client_script_loaded";"timestamp":1758171804710;"sessionId":"client_gy38pw0cq";"timeFromStart":1};{"type":"js_enabled_detected";"timestamp":1758171804734;"sessionId":"client_gy38pw0cq";"timeFromStart":25;"userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36";"screen":{"width":1536;"height":864;"colorDepth":24};"timezone":"Asia/Calcutta";"language":"en-US"};{"type":"tracking_initialized";"timestamp":1758171804734;"sessionId":"client_gy38pw0cq";"timeFromStart":25};{"type":"form_interaction_start";"timestamp":1758171805762;"sessionId":"client_gy38pw0cq";"timeFromStart":1053};{"type":"mouse_analysis";"timestamp":1758171808970;"sessionId":"client_gy38pw0cq";"timeFromStart":4261;"totalEvents":8;"totalDistance":668.0758224784581;"averageSpeed":0.26949407925714325;"humanLikely":true};{"type":"typing_analysis";"timestamp":1758171808970;"sessionId":"client_gy38pw0cq";"timeFromStart":4261;"totalKeyEvents":37;"averageInterval":137.11111111111111;"variance":93716.54320987655;"humanLikely":true};{"type":"form_submission_timing";"timestamp":1758171808970;"sessionId":"client_gy38pw0cq";"timeFromStart":4261;"interactionTime":3208;"tooFast":false;"reasonable":true}]'; 'client_submit_time': '1758171808970'}"
2025-09-18T05:03:24.868752+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T05:03:24.531291+00:00,127.0.0.1,None,None,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:59:46.372801+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': '𝕌𝕟𝕚𝕔𝕠𝕕𝕖'; 'password': '🔒🗝️'}"
2025-09-18T04:59:45.202743+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'; 'password': 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'}"
2025-09-18T04:59:44.132464+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test'}"
2025-09-18T04:59:42.606136+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'password': 'test'}"
2025-09-18T04:59:40.996072+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{}"
2025-09-18T04:59:39.622965+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test9'; 'password': 'test'}"
2025-09-18T04:59:39.040637+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test8'; 'password': 'test'}"
2025-09-18T04:59:38.504973+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test7'; 'password': 'test'}"
2025-09-18T04:59:37.181264+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test6'; 'password': 'test'}"
2025-09-18T04:59:36.141977+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test5'; 'password': 'test'}"
2025-09-18T04:59:34.981600+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test4'; 'password': 'test'}"
2025-09-18T04:59:33.830594+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test3'; 'password': 'test'}"
2025-09-18T04:59:32.593955+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test2'; 'password': 'test'}"
2025-09-18T04:59:31.929539+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test1'; 'password': 'test'}"
2025-09-18T04:59:31.077656+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test0'; 'password': 'test'}"
2025-09-18T04:59:30.037920+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'bob.johnson'; 'password': 'BobSecure987#'}"
2025-09-18T04:59:28.049432+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'alice.smith'; 'password': 'AliceP@ssw0rd2023'}"
2025-09-18T04:59:26.393117+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'john.doe'; 'password': 'MySecurePassword123!'}"
2025-09-18T04:59:24.786924+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test'; 'password': 'test'}"
2025-09-18T04:59:23.720463+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'user'; 'password': 'user'}"
2025-09-18T04:59:21.803445+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'root'; 'password': 'root'}"
2025-09-18T04:59:20.191489+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': '123456'}"
2025-09-18T04:59:18.642717+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': 'password'}"
2025-09-18T04:59:16.908004+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': 'admin'}"
2025-09-18T04:59:15.821761+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': "javascript:alert('XSS')"; 'password': 'password'}"
2025-09-18T04:59:14.275520+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': "<img src=x onerror=alert('XSS')>"}"
2025-09-18T04:59:12.850310+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': "<script>alert('XSS')</script>"; 'password': 'password'}"
2025-09-18T04:59:11.673329+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': "' OR 1=1 --"; 'password': 'password'}"
2025-09-18T04:59:10.274331+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': "1' UNION SELECT * FROM users --"}"
2025-09-18T04:59:08.689447+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': "admin'; DROP TABLE users; --"}"
2025-09-18T04:59:06.934952+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'admin'; 'password': "' OR '1'='1"}"
2025-09-18T04:59:06.424922+00:00,127.0.0.1,None,None,,login_get,"python-requests/2.32.5","{}"
2025-09-18T04:59:06.415069+00:00,127.0.0.1,None,None,,index,"python-requests/2.32.5","{}"
2025-09-18T04:57:58.000139+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:57:56.509943+00:00,127.0.0.1,None,None,,login_post,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{'username': 'a;hgvwefvka'; 'password': 'HJWE;FVW'; 'js_enabled': 'true'; 'client_events': '[{"type":"client_script_loaded";"timestamp":1758171464196;"sessionId":"client_xur0ehane";"timeFromStart":0};{"type":"js_enabled_detected";"timestamp":1758171464214;"sessionId":"client_xur0ehane";"timeFromStart":18;"userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36";"screen":{"width":1536;"height":864;"colorDepth":24};"timezone":"Asia/Calcutta";"language":"en-US"};{"type":"tracking_initialized";"timestamp":1758171464214;"sessionId":"client_xur0ehane";"timeFromStart":18};{"type":"form_interaction_start";"timestamp":1758171471007;"sessionId":"client_xur0ehane";"timeFromStart":6811};{"type":"mouse_analysis";"timestamp":1758171476494;"sessionId":"client_xur0ehane";"timeFromStart":12298;"totalEvents":18;"totalDistance":1866.0902339752258;"averageSpeed":0.16307701074676448;"humanLikely":true};{"type":"typing_analysis";"timestamp":1758171476494;"sessionId":"client_xur0ehane";"timeFromStart":12298;"totalKeyEvents":44;"averageInterval":295.5238095238095;"variance":699387.4875283445;"humanLikely":true};{"type":"form_submission_timing";"timestamp":1758171476494;"sessionId":"client_xur0ehane";"timeFromStart":12298;"interactionTime":5487;"tooFast":false;"reasonable":true}]'; 'client_submit_time': '1758171476494'}"
2025-09-18T04:57:44.354539+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:57:44.032556+00:00,127.0.0.1,None,None,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:56:43.736334+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:56:43.152742+00:00,127.0.0.1,None,None,,login_post,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{'username': 'ECWYIDKVHJJ'; 'password': 'YTITWKEUEVF'; 'js_enabled': 'true'; 'client_events': '[{"type":"client_script_loaded";"timestamp":1758171399075;"sessionId":"client_uj63xrc8o";"timeFromStart":0};{"type":"js_enabled_detected";"timestamp":1758171399089;"sessionId":"client_uj63xrc8o";"timeFromStart":14;"userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36";"screen":{"width":1536;"height":864;"colorDepth":24};"timezone":"Asia/Calcutta";"language":"en-US"};{"type":"tracking_initialized";"timestamp":1758171399089;"sessionId":"client_uj63xrc8o";"timeFromStart":14};{"type":"form_interaction_start";"timestamp":1758171400217;"sessionId":"client_uj63xrc8o";"timeFromStart":1142};{"type":"mouse_analysis";"timestamp":1758171403137;"sessionId":"client_uj63xrc8o";"timeFromStart":4062;"totalEvents":8;"totalDistance":566.1160546985736;"averageSpeed":0.2672880333798742;"humanLikely":true};{"type":"typing_analysis";"timestamp":1758171403137;"sessionId":"client_uj63xrc8o";"timeFromStart":4062;"totalKeyEvents":47;"averageInterval":109.17391304347827;"variance":107688.92627599245;"humanLikely":true};{"type":"form_submission_timing";"timestamp":1758171403137;"sessionId":"client_uj63xrc8o";"timeFromStart":4062;"interactionTime":2920;"tooFast":false;"reasonable":true}]'; 'client_submit_time': '1758171403137'}"
2025-09-18T04:56:39.177247+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:56:38.945117+00:00,127.0.0.1,None,None,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:54:15.501132+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:54:14.121570+00:00,127.0.0.1,None,None,,login_post,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{'username': 'arewgteasrgqetr'; 'password': 'sergsegtre'; 'js_enabled': 'true'; 'client_events': '[{"type":"client_script_loaded";"timestamp":1758171216320;"sessionId":"client_ye0h9h72b";"timeFromStart":0};{"type":"js_enabled_detected";"timestamp":1758171216340;"sessionId":"client_ye0h9h72b";"timeFromStart":20;"userAgent":"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36";"screen":{"width":1536;"height":864;"colorDepth":24};"timezone":"Asia/Calcutta";"language":"en-US"};{"type":"tracking_initialized";"timestamp":1758171216340;"sessionId":"client_ye0h9h72b";"timeFromStart":20};{"type":"form_interaction_start";"timestamp":1758171248886;"sessionId":"client_ye0h9h72b";"timeFromStart":32566};{"type":"mouse_analysis";"timestamp":1758171254106;"sessionId":"client_ye0h9h72b";"timeFromStart":37786;"totalEvents":20;"totalDistance":1335.0307361171176;"averageSpeed":0.03629971004723252;"humanLikely":true};{"type":"typing_analysis";"timestamp":1758171254106;"sessionId":"client_ye0h9h72b";"timeFromStart":37786;"totalKeyEvents":50;"averageInterval":138.91666666666666;"variance":105588.49305555556;"humanLikely":true};{"type":"form_submission_timing";"timestamp":1758171254106;"sessionId":"client_ye0h9h72b";"timeFromStart":37786;"interactionTime":5220;"tooFast":false;"reasonable":true}]'; 'client_submit_time': '1758171254106'}"
2025-09-18T04:53:36.481333+00:00,127.0.0.1,None,None,,favicon,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-18T04:53:36.139238+00:00,127.0.0.1,None,None,,index,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML; like Gecko) Chrome/140.0.0.0 Safari/537.36","{}"
2025-09-17T07:20:03.894130+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': '𝕌𝕟𝕚𝕔𝕠𝕕𝕖'; 'password': '🔒🗝️'}"
2025-09-17T07:20:02.945396+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'; 'password': 'xxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxxx'}"
2025-09-17T07:20:01.354363+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test'}"
2025-09-17T07:20:00.479823+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'password': 'test'}"
2025-09-17T07:19:59.170483+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{}"
2025-09-17T07:19:58.619190+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test9'; 'password': 'test'}"
2025-09-17T07:19:57.730080+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test8'; 'password': 'test'}"
2025-09-17T07:19:57.057636+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test7'; 'password': 'test'}"
2025-09-17T07:19:55.911595+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test6'; 'password': 'test'}"
2025-09-17T07:19:54.790828+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test5'; 'password': 'test'}"
2025-09-17T07:19:53.314577+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test4'; 'password': 'test'}"
2025-09-17T07:19:52.271255+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test3'; 'password': 'test'}"
2025-09-17T07:19:51.530452+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test2'; 'password': 'test'}"
2025-09-17T07:19:50.118052+00:00,127.0.0.1,None,None,,login_post,"python-requests/2.32.5","{'username': 'test1'; 'password': 'test'}"
